trade_time,buy_coin,amount,dollar_user_value,price,live,twitter_id,twitter_screen_name,twitter_status_text,tweet_type,dollar_buy_value,bot_name,type,trade_timestamp,buy_timestamp,hold_coin,dollar_fee,hold_pnl,dollar_pnl,percent_pnl,status_id,exchange,platform
2021-10-26 09:53:59,FTM,15,50,3.4363,0,944686196331966464,HsakaTrades,"L1 2.0™ szn https://t.co/B09chLWlaE

@HsakaTrades: SOL --&gt; LUNA --&gt; AVAX SoLunAvax",,,,,,,,,,,,,,
FTM --&gt; ONE --&gt; NEAR --&gt; SCRT,,,,,,,,,,,,,,,,,,,,,,
FantOnEaRet,,,,,,,,,,,,,,,,,,,,,,
Intra basket rotations,,,,,,,,,,,,,,,,,,,,,,
Inter basket rotation,,,,,,,,,,,,,,,,,,,,,,
L1 1.0,,,,,,,,,,,,,,,,,,,,,,
L1 2.0,,,,,,,,,,,,,,,,,,,,,,
Haiku,,,,,,,,,,,,,,,,,,,,,,
2021-07-01 08:41:05,SRM,30.1,100,3.2299,1,,,,,100.028,lazy_trade_beta_bot,sell,1625128865065034,1624973184427052,USDT,0.0730239,-2.95015,-2.95015,-2.94727,1.4098651350412657e+18,,
2021-07-01 08:38:19,KLAY,104,100,0.96998,1,,,,,100.878,lazy_trade_beta_bot,buy,1625128699390951,,USDT,0.0753036,,,,1.410518051464876e+18,,
2021-07-01 07:32:36,FTT,1.909,50,26.194,0,,,,,50.0043,lazy_trade_beta_bot,buy,1625124756963182,,USDT,0.0300026,,,,1.410501527131857e+18,,
2021-07-01 06:54:53,DATA,434.1,50,0.11518,0,,,,,49.9996,lazy_trade_beta_bot,buy,1625122493866706,,USDT,0.0299998,,,,1.41049204776158e+18,,
2021-07-01 04:39:38,OM,484.97,50,0.1031,0,,,,,50.0004,lazy_trade_beta_bot,buy,1625114378186813,,USDT,0.0300002,,,,1.4104579622844744e+18,,
2021-07-01 04:35:31,STX,65.33,50,0.7654,0,,,,,50.0036,lazy_trade_beta_bot,buy,1625114131165816,,USDT,0.0300021,,,,1.410456968163115e+18,,
2021-07-01 03:13:45,CTK,47.27,50,1.0577,0,,,,,49.9975,lazy_trade_beta_bot,buy,1625109225363041,,USDT,0.0299985,,,,1.4104350507352474e+18,,
2021-07-01 01:28:33,YFII,0.024066,50,2077.6,0,,,,,49.9995,lazy_trade_beta_bot,buy,1625102913452995,,USDT,0.0299997,,,,1.4104081811599278e+18,,
2021-07-01 00:40:22,BNB,0.1653,50,302.55,0,,,,,50.0115,lazy_trade_beta_bot,buy,1625100022967322,,USDT,0.0300069,,,,1.4103976933865595e+18,,
2021-07-01 00:40:19,ADA,36.45,50,1.3716,0,,,,,49.9948,lazy_trade_beta_bot,buy,1625100019124414,,USDT,0.0299969,,,,1.4103976933865595e+18,,
2021-07-01 00:40:18,DOGE,198.9,50,0.25143,0,,,,,50.0094,lazy_trade_beta_bot,buy,1625100018687627,,USDT,0.0300057,,,,1.4103976933865595e+18,,
2021-07-01 00:40:17,XRP,71.89,50,0.6955,0,,,,,49.9995,lazy_trade_beta_bot,buy,1625100017047025,,USDT,0.0299997,,,,1.4103976933865595e+18,,
2021-07-01 00:40:16,DOT,3.072,50,16.276,0,,,,,49.9999,lazy_trade_beta_bot,buy,1625100016569295,,USDT,0.0299999,,,,1.4103976933865595e+18,,
2021-07-01 00:40:13,LTC,0.3487,50,143.39,0,,,,,50.0001,lazy_trade_beta_bot,buy,1625100013112177,,USDT,0.0300001,,,,1.4103976933865595e+18,,
2021-07-01 00:40:12,LINK,2.601,50,19.223,0,,,,,49.999,lazy_trade_beta_bot,buy,1625100012542812,,USDT,0.0299994,,,,1.4103976933865595e+18,,
2021-07-01 00:02:18,XRP,71.48,50,0.6995,0,,,,,50.0003,lazy_trade_beta_bot,buy,1625097738657534,,USDT,0.0300002,,,,1.4103881917906452e+18,,
2021-06-30 23:47:41,ETH,0.02195,50,2278.1,0,,,,,50.0043,lazy_trade_beta_bot,buy,1625096861522542,,USDT,0.0300026,,,,1.410384299023536e+18,,
2021-06-30 23:08:43,MKR,0.0196,50,2551.06,0,,,,,50.0008,lazy_trade_beta_bot,buy,1625094523759453,,USDT,0.0300005,,,,1.410374644859822e+18,,
2021-06-30 23:03:42,GRT,86.37,50,0.5789,0,,,,,49.9996,lazy_trade_beta_bot,buy,1625094222596833,,USDT,0.0299998,,,,1.4103734088823194e+18,,
2021-06-30 22:59:24,OGN,72.5,50,0.6897,0,,,,,50.0033,lazy_trade_beta_bot,buy,1625093964180169,,USDT,0.0300019,,,,1.410371800085762e+18,,
2021-06-30 22:14:53,ETH,0.04461,100,2240.68,1,,,,,99.9567,lazy_trade_beta_bot,buy,1625091293382191,,USDT,0.0749545,,,,1.41035794955017e+18,,
2021-06-30 20:06:39,BAT,173,100,0.00001696,1,,,,,100.014,lazy_trade_beta_bot,sell,1625083599809272,1625038285920674,BTC,0.07685,7.34953e-05,2.56909,2.5712099999999998,1.4101387958993838e+18,,
2021-06-30 20:06:37,XRP,148,100,0.00001976,1,,,,,99.7022,lazy_trade_beta_bot,sell,1625083597550619,1625050476341382,BTC,0.076844,4.59258e-05,1.60537,1.59666,1.4101898958727004e+18,,
2021-06-30 20:06:34,ICP,2.09,100,0.00141978,1,,,,,99.9019,lazy_trade_beta_bot,sell,1625083594341163,1625078679533726,BTC,0.077637,9.3367e-05,3.26372,3.2508,1.4103082241971405e+18,,
2021-06-30 18:44:39,ICP,2.09,100,0.001373,1,,,,,99.9019,lazy_trade_beta_bot,buy,1625078679533726,,BTC,0.0744853,,,,1.4103082241971405e+18,,
2021-06-30 17:13:09,BTC,0.002926,100,34186.1,1,,,,,99.9944,lazy_trade_beta_bot,buy,1625073189981493,,USDT,0.0750859,,,,1.410257853525414e+18,,
2021-06-30 15:58:50,MANA,92.97,50,0.5378,0,,,,,49.9993,lazy_trade_beta_bot,buy,1625068730880364,,USDT,0.0299996,,,,1.410266436531073e+18,,
2021-06-30 15:05:16,DOGE,205.1,50,0.24375,0,,,,,49.9931,lazy_trade_beta_bot,buy,1625065516628310,,USDT,0.0299959,,,,1.4102518180561715e+18,,
2021-06-30 15:01:52,SHIB,6002400,50,0.00000833,0,,,,,50,lazy_trade_beta_bot,buy,1625065312789357,,USDT,0.03,,,,1.4102518180561715e+18,,
2021-06-30 14:59:53,ETH,0.02353,50,2124.83,0,,,,,49.9972,lazy_trade_beta_bot,buy,1625065193320709,,USDT,0.0299983,,,,0.0,,
2021-06-30 14:42:50,DOGE,203.9,50,0.24523,0,,,,,50.0024,lazy_trade_beta_bot,buy,1625064170569669,,USDT,0.0300014,,,,1.410247191952769e+18,,
2021-06-30 14:24:25,ADA,37.8,50,1.3229,0,,,,,50.0056,lazy_trade_beta_bot,buy,1625063065805613,,USDT,0.0300034,,,,1.4102427657079603e+18,,
2021-06-30 14:17:30,AUDIO,64.28,50,0.7778,0,,,,,49.997,lazy_trade_beta_bot,buy,1625062650036565,,USDT,0.0299982,,,,1.410240948890747e+18,,
2021-06-30 14:15:36,MATIC,44.4,50,1.12526,0,,,,,49.9615,lazy_trade_beta_bot,buy,1625062536133583,,USDT,0.0299769,,,,1.4102291307051868e+18,,
2021-06-30 14:15:27,TOMO,30.3,50,1.65,0,,,,,49.995,lazy_trade_beta_bot,buy,1625062527557235,,USDT,0.029997,,,,1.410234408712409e+18,,
2021-06-30 14:13:59,BTC,0.001439,50,34742.2,0,,,,,49.9941,lazy_trade_beta_bot,buy,1625062439251714,,USDT,0.0299965,,,,1.4102396931747553e+18,,
2021-06-30 14:06:27,BTC,0.00144,50,34723.2,0,,,,,50.0014,lazy_trade_beta_bot,sell,1625061987010867,,USDT,0.0300008,,,,1.4102381340639724e+18,,
2021-06-30 14:02:12,BTC,0.001437,50,34785.7,0,,,,,49.9871,lazy_trade_beta_bot,buy,1625061732216106,,USDT,0.0299922,,,,1.4102368459428372e+18,,
2021-06-30 12:37:19,ETH,0.09333,200,2143.01,0,,,,,200.007,lazy_trade_beta_bot,buy,1625056639026060,,USDT,0.120004,,,,1.4102156114105098e+18,,
2021-06-30 12:34:58,XRP,296.08,200,0.6755,0,,,,,200.002,lazy_trade_beta_bot,buy,1625056498297373,,USDT,0.120001,,,,1.4102150765361275e+18,,
2021-06-30 12:32:57,DOGE,797.9,200,0.25066,0,,,,,200.002,lazy_trade_beta_bot,buy,1625056377475437,,USDT,0.120001,,,,0.0,,
2021-06-30 10:54:36,XRP,148,100,0.00001942,1,,,,,99.7022,lazy_trade_beta_bot,buy,1625050476341382,,BTC,0.0747826,,,,1.4101898958727004e+18,,
2021-06-30 08:59:03,DOGE,399,100,0.25045,0,,,,,99.9934,lazy_trade_beta_bot,sell,1625043543292349,1625043523388951,USDT,0.0599577,-0.21378200000000003,-0.21378200000000003,-0.213596,0.0,,
2021-06-30 08:58:43,DOGE,399,100,0.25061,0,,,,,99.9934,lazy_trade_beta_bot,buy,1625043523388951,,USDT,0.059996,,,,0.0,,
2021-06-30 08:21:10,BTC,0.028456,1000,35142,0,,,,,1000,lazy_trade_beta_bot,buy,1625041270677931,,USDT,0.600001,,,,,,
2021-06-30 08:05:47,QTUM,6.34,50,7.886,0,,,,,49.9972,lazy_trade_beta_bot,buy,1625040347268568,,USDT,0.0299983,,,,,,
2021-06-30 07:59:26,KSM,0.2405,50,207.88,0,,,,,49.9951,lazy_trade_beta_bot,buy,1625039966950512,,USDT,0.0299971,,,,1.4101458428628255e+18,,
2021-06-30 07:51:24,MATIC,43.8,50,1.14139,0,,,,,49.9929,lazy_trade_beta_bot,buy,1625039484668648,,USDT,0.0299957,,,,1.4101438105423094e+18,,
2021-06-30 07:51:22,ATA,98,50,0.50868,0,,,,,49.8506,lazy_trade_beta_bot,buy,1625039482434272,,USDT,0.0299104,,,,1.4101438105423094e+18,,
2021-06-30 07:50:34,DIA,41.841,50,1.195,0,,,,,50,lazy_trade_beta_bot,buy,1625039434868278,,USDT,0.03,,,,1.4101436513558405e+18,,
2021-06-30 07:31:33,ETH,0.02332,50,2144.38,0,,,,,50.0069,lazy_trade_beta_bot,buy,1625038293972257,,USDT,0.0300042,,,,1.4101387958993838e+18,,
2021-06-30 07:31:32,DOCK,669,50,0.0747,0,,,,,49.9743,lazy_trade_beta_bot,buy,1625038292245316,,USDT,0.0299846,,,,1.4101387958993838e+18,,
2021-06-30 07:31:30,AXS,9.69,50,5.1607,0,,,,,50.0072,lazy_trade_beta_bot,buy,1625038290493798,,USDT,0.0300043,,,,1.4101387958993838e+18,,
2021-06-30 07:31:27,BAT,86.52,50,0.5779,0,,,,,49.9999,lazy_trade_beta_bot,buy,1625038287869845,,USDT,0.0299999,,,,1.4101387958993838e+18,,
2021-06-30 07:31:25,BAT,173,100,0.00001651,1,,,,,100.014,lazy_trade_beta_bot,buy,1625038285920674,,BTC,0.07496,,,,1.4101387958993838e+18,,
2021-06-30 07:18:23,MDX,31.2,50,1.6024,0,,,,,49.9949,lazy_trade_beta_bot,buy,1625037503413152,,USDT,0.0299969,,,,1.4101355225219768e+18,,
2021-06-30 07:04:14,RSR,2049.2,50,0.0244,0,,,,,50.0005,lazy_trade_beta_bot,buy,1625036654814242,,USDT,0.0300003,,,,1.4101319655928177e+18,,
2021-06-30 06:42:02,TWT,153.28,50,0.3262,0,,,,,49.9999,lazy_trade_beta_bot,buy,1625035322926301,,USDT,0.03,,,,1.410126308827349e+18,,
2021-06-30 06:37:14,SOL,3.104,100,32.998,0,,,,,99.9923,lazy_trade_beta_bot,sell,1625035034644558,1625026182493676,USDT,0.0614555,2.28172,2.28172,2.22385,,,
2021-06-30 06:34:10,MDT,1938,50,0.0258,0,,,,,50.0004,lazy_trade_beta_bot,buy,1625034850159139,,USDT,0.0300002,,,,1.4101240986304676e+18,,
2021-06-30 05:22:45,BTC,0.002876,100,34772,0,,,,,100.004,lazy_trade_beta_bot,buy,1625030565688919,,USDT,0.0600026,,,,1.4101063195756012e+18,,
2021-06-30 04:34:18,IOST,2355,50,0.021231,0,,,,,49.999,lazy_trade_beta_bot,buy,1625027658796092,,USDT,0.0299994,,,,1.4100941246619443e+18,,
2021-06-30 04:20:57,XRP,72.94,50,0.6855,0,,,,,50.0004,lazy_trade_beta_bot,buy,1625026857371977,,USDT,0.0300002,,,,1.4100903301883003e+18,,
2021-06-30 04:10:49,COS,4280.8,50,0.01168,0,,,,,49.9997,lazy_trade_beta_bot,buy,1625026249821528,,USDT,0.0299998,,,,1.4100879622940754e+18,,
2021-06-30 04:10:04,ADA,74.68,100,1.3391,0,,,,,100.004,lazy_trade_beta_bot,buy,1625026204714119,,USDT,0.0600024,,,,,,
2021-06-30 04:09:42,SOL,3.104,100,32.214,0,,,,,99.9923,lazy_trade_beta_bot,buy,1625026182493676,,USDT,0.0599954,,,,,,
2021-06-30 04:09:26,BTC,0.002849,100,35098,0,,,,,99.9942,lazy_trade_beta_bot,buy,1625026166428975,,USDT,0.0599965,,,,,,
2021-06-30 04:02:46,DOGE,195.4,50,0.25614,0,,,,,50.0107,lazy_trade_beta_bot,sell,1625025766403830,1625025724528371,USDT,0.0300299,-0.0359653,-0.0359653,-0.07184760000000001,0.0,,
2021-06-30 04:02:04,DOGE,195.4,50,0.25594,0,,,,,50.0107,lazy_trade_beta_bot,buy,1625025724528371,,USDT,0.0300064,,,,0.0,,
2021-06-30 01:55:27,MATIC,359.5,420,1.1682,0,,,,,419.968,lazy_trade_beta_bot,buy,1625018127136962,,USDT,0.251981,,,,1.4100541053059154e+18,,
2021-06-30 01:54:25,BTC,0.011732,420,35800.3,0,,,,,420.009,lazy_trade_beta_bot,buy,1625018065875776,,USDT,0.252005,,,,1.4100539741415875e+18,,
2021-06-30 01:47:09,LINK,1.031,20,19.395,0,,,,,19.9962,lazy_trade_beta_bot,buy,1625017629938378,,USDT,0.0119977,,,,1.4100517117507052e+18,,
2021-06-30 01:40:49,LPT,18.97,420,22.53,0,,,,,419.996,lazy_trade_beta_bot,sell,1625017249985579,1625015393664212,USDT,0.256436,6.762760000000001,6.762760000000001,1.58179,1.4100427055986893e+18,,
2021-06-30 01:40:48,ANKR,246.9,20,0.07927,0,,,,,19.9964,lazy_trade_beta_bot,sell,1625017248512513,1625014762571013,USDT,0.0117431,-0.45434399999999997,-0.45434399999999997,-2.27029,1.4100399557416264e+18,,
2021-06-30 01:40:47,BTC,0.000557,20,35877.9,0,,,,,19.9857,lazy_trade_beta_bot,sell,1625017247173269,1625014769410604,USDT,0.0119904,-0.0316538,-0.0316538,-0.00567538,1.4100399557416264e+18,,
2021-06-30 01:40:43,XRP,28.77,20,0.6962,0,,,,,20.0009,lazy_trade_beta_bot,sell,1625017243661101,1625016770416696,USDT,0.0120178,-0.00125293,-0.00125293,-0.00625642,1.4100482915308544e+18,,
2021-06-30 01:40:42,BTC,0.000556,20,35870.4,0,,,,,19.9839,lazy_trade_beta_bot,sell,1625017242121489,1625017152574626,USDT,0.0119664,-0.0699278,-0.0699278,-0.0125646,1.4100500606126694e+18,,
2021-06-30 01:40:36,ANKR,247,20,0.07927,0,,,,,19.9971,lazy_trade_beta_bot,sell,1625017236428803,1625014734603695,USDT,0.0117478,-0.44711300000000004,-0.44711300000000004,-2.23408,1.4100399557416264e+18,,
2021-06-30 01:40:07,BTC,0.011731,420,35920.6,0,,,,,420.011,lazy_trade_beta_bot,sell,1625017207255956,1625015353060823,USDT,0.25283,0.742067,0.742067,0.00630335,1.4100417913914122e+18,,
2021-06-30 01:39:12,BTC,0.000556,20,35942.3,0,,,,,19.9839,lazy_trade_beta_bot,buy,1625017152574626,,USDT,0.0119903,,,,1.4100500606126694e+18,,
2021-06-30 01:32:50,XRP,28.77,20,0.6952,0,,,,,20.0009,lazy_trade_beta_bot,buy,1625016770416696,,USDT,0.0120005,,,,1.4100482915308544e+18,,
2021-06-30 01:09:53,LPT,18.97,420,22.14,0,,,,,419.996,lazy_trade_beta_bot,buy,1625015393664212,,USDT,0.251997,,,,1.4100427055986893e+18,,
2021-06-30 01:09:13,BTC,0.011731,420,35803.5,0,,,,,420.011,lazy_trade_beta_bot,buy,1625015353060823,,USDT,0.252007,,,,1.4100417913914122e+18,,
2021-06-30 01:07:03,ETC,1.65,100,0.0016879,1,,,,,99.7122,lazy_trade_beta_bot,sell,1625015223768817,1625015207366950,BTC,0.0749684,-2.21784e-06,-0.07947080000000001,-0.0796187,1.4100341501998735e+18,,
2021-06-30 01:06:47,ETC,1.65,100,0.00168671,1,,,,,99.7122,lazy_trade_beta_bot,buy,1625015207366950,,BTC,0.0747276,,,,1.4100341501998735e+18,,
2021-06-30 01:05:11,DOGE,381.6,100,0.25934,0,,,,,100.006,lazy_trade_beta_bot,sell,1625015111724539,1625014356136606,USDT,0.0593785,-1.1909999999999998,-1.1909999999999998,-1.1898,0.0,,
2021-06-30 01:04:21,BTC,0.000557,20,35880.5,0,,,,,19.9835,lazy_trade_beta_bot,sell,1625015061327554,1625014717463451,USDT,0.0119913,-0.0280384,-0.0280384,-0.00502656,1.4100399557416264e+18,,
2021-06-30 00:59:44,ANKR,2466,200,0.00000226,0,,,,,199.984,lazy_trade_beta_bot,buy,1625014784214629,,BTC,0.11999,,,,1.4100399557416264e+18,,
2021-06-30 00:59:29,BTC,0.000557,20,35880.9,0,,,,,19.9857,lazy_trade_beta_bot,buy,1625014769410604,,USDT,0.0119914,,,,1.4100399557416264e+18,,
2021-06-30 00:59:22,ANKR,246.9,20,0.08099,0,,,,,19.9964,lazy_trade_beta_bot,buy,1625014762571013,,USDT,0.0119979,,,,1.4100399557416264e+18,,
2021-06-30 00:58:54,ANKR,247,20,0.08096,0,,,,,19.9971,lazy_trade_beta_bot,buy,1625014734603695,,USDT,0.0119983,,,,1.4100399557416264e+18,,
2021-06-30 00:58:37,BTC,0.000557,20,35877,0,,,,,19.9835,lazy_trade_beta_bot,buy,1625014717463451,,USDT,0.0119901,,,,1.4100399557416264e+18,,
2021-06-30 00:55:41,DOGE,76.4,20,0.2619,0,,,,,20.0107,lazy_trade_beta_bot,sell,1625014541932703,1625014488889188,USDT,0.0120055,-0.031542900000000006,-0.031542900000000006,-0.15748099999999998,0.0,,
2021-06-30 00:54:48,DOGE,76.4,20,0.26192,0,,,,,20.0107,lazy_trade_beta_bot,buy,1625014488889188,,USDT,0.0120064,,,,0.0,,
2021-06-30 00:52:36,DOGE,381.6,100,0.26207,0,,,,,100.006,lazy_trade_beta_bot,buy,1625014356136606,,USDT,0.0600035,,,,0.0,,
2021-06-29 19:32:39,SOL,2.8,100,0.000959679,1,,,,,99.6999,lazy_trade_beta_bot,sell,1624995159372474,1624988062030535,BTC,0.0731788,-4.99904e-05,-1.81375,-1.8276,1.4099280036064174e+18,,
2021-06-29 19:29:59,ETH,0.04504,100,2220.01,0,,,,,99.9893,crypto_test_1_bot,buy,1624994999196531,,USDT,0.0599936,,,,,,
2021-06-29 19:16:43,ETH,0.02252,50,2220.72,0,,,,,50.0106,crypto_test_1_bot,buy,1624994203494659,,USDT,0.0300064,,,,,,
2021-06-29 18:11:16,DOGE,187.3,50,0.26693,0,,,,,49.996,crypto_test_1_bot,buy,1624990276366902,,USDT,0.0299976,,,,0.0,,
2021-06-29 17:34:29,SOL,2.8,100,0.000975957,1,,,,,99.6868,lazy_trade_beta_bot,buy,1624988069939005,,BTC,0.0747599,,,,1.4099280036064174e+18,,
2021-06-29 17:34:27,SOL,2.8,100,0.000976146,1,,,,,99.7061,lazy_trade_beta_bot,buy,1624988067159224,,BTC,0.0747599,,,,1.4099280036064174e+18,,
2021-06-29 17:34:22,SOL,2.8,100,0.000976086,1,,,,,99.6999,lazy_trade_beta_bot,buy,1624988062030535,,BTC,0.0747568,,,,1.4099280036064174e+18,,
2021-06-29 17:29:03,LUNA,79.2,500,0.000173415,1,,,,,499.843,lazy_trade_beta_bot,buy,1624987743653964,,BTC,0.37459,,,,1.409926622317355e+18,,
2021-06-29 15:46:26,COMP,0.30885,100,324.02,1,,,,,100.074,lazy_trade_beta_bot,buy,1624981586973780,,USDT,0.0750482,,,,1.4098990046666015e+18,,
2021-06-29 14:13:25,SOL,10.37,300,25.65,1,,,,,299.526,lazy_trade_beta_bot,sell,1624976005136058,1624642282674720,GBP,0.275119,49.603,68.5017,22.9419,,,
2021-06-29 14:13:23,ADA,79,100,0.00003891,1,,,,,100.262,lazy_trade_beta_bot,sell,1624976003450330,1624636722338307,BTC,0.0834034,-1.01073e-05,-0.36607,-0.32797800000000005,1.408454009669755e+18,,
2021-06-29 14:13:12,ADA,725.04,1000,1.0212,1,,,,,1000.54,lazy_trade_beta_bot,sell,1624975992265664,1624579833508279,GBP,0.765626,19.7826,27.3178,2.7473,1.408215875186987e+18,,
2021-06-29 14:13:09,SOL,32.66,1000,25.62,1,,,,,1000.3,lazy_trade_beta_bot,sell,1624975989031850,1624618517409995,GBP,0.865244,115.713,159.78799999999998,16.0605,,,
2021-06-29 14:12:12,BNB,0.3441,100,226.85,1,,,,,99.9967,lazy_trade_beta_bot,sell,1624975932365395,1624617273777301,GBP,0.0807823,5.97354,8.24767,8.29347,1.4083729463562936e+18,,
2021-06-29 13:31:13,ETH,0.007,15,0.06101,1,,,,,15.502,crypto_test_1_bot,sell,1624973473427776,1624973445660097,BTC,0.0116955,-5.42134e-07,-0.019671200000000003,-0.126203,,,
2021-06-29 13:30:45,ETH,0.007,15,0.0609957,1,,,,,15.502,crypto_test_1_bot,buy,1624973445660097,,BTC,0.0116152,,,,,,
2021-06-29 13:30:02,DOGE,182.6,50,0.2744,1,,,,,49.9995,crypto_test_1_bot,sell,1624973402628829,1624973360217034,USDT,0.03764,0.030718900000000004,0.030718900000000004,0.0613922,0.0,,
2021-06-29 13:29:20,DOGE,182.6,50,0.27382,1,,,,,49.9995,crypto_test_1_bot,buy,1624973360217034,,USDT,0.0375,,,,0.0,,
2021-06-29 13:26:24,SRM,30.1,100,3.3232,1,,,,,100.028,lazy_trade_beta_bot,buy,1624973184427052,,USDT,0.0750834,,,,1.4098651350412657e+18,,
2021-06-29 12:54:32,BTC,0.003165,100,35859.5,1,,,,,99.8845,lazy_trade_beta_bot,sell,1624971272343719,1624736715951337,USDT,0.0850768,13.4408,13.4408,12.2345,1.4088654779468431e+18,,
2021-06-29 12:54:30,ETH,0.05639,100,2175.9,1,,,,,99.9174,lazy_trade_beta_bot,sell,1624971270392576,1624721493033503,USDT,0.0919777,22.6046,22.6046,22.4583,1.4087977597848535e+18,,
2021-06-29 12:54:28,ETH,0.16269,300,2176.36,1,,,,,300.072,lazy_trade_beta_bot,sell,1624971268408506,1624655951861142,USDT,0.265425,53.4883,53.4883,17.7001,1.4085175870218854e+18,,
2021-06-29 12:54:23,ETH,0.05423,100,2175.24,1,,,,,99.9887,lazy_trade_beta_bot,sell,1624971263960458,1624655921584605,USDT,0.0884255,17.8039,17.8039,17.680999999999997,1.4085175870218854e+18,,
2021-06-29 12:54:18,ETH,0.0543,100,2175.59,1,,,,,99.9643,lazy_trade_beta_bot,sell,1624971258728475,1624655882464876,USDT,0.0885661,17.9992,17.9992,17.8791,1.4085175870218854e+18,,
2021-06-29 10:03:20,BCH,0.187,100,0.0152535,1,,,,,99.9838,lazy_trade_beta_bot,sell,1624961000150530,1624958065719902,BTC,0.0750198,-1.6900299999999998e-05,-0.593292,-0.588661,1.4098023789000335e+18,,
2021-06-29 09:14:25,BCH,0.187,100,0.0153209,1,,,,,99.9838,lazy_trade_beta_bot,buy,1624958065719902,,BTC,0.0749164,,,,1.4098023789000335e+18,,
2021-06-29 08:48:32,CKB,1675,20,0.00000036,1,,,,,20.0009,lazy_trade_beta_bot,sell,1624956512991938,1624804951009054,BTC,0.0157878,-9.074120000000001e-07,-0.0318357,-0.150369,,,
2021-06-29 08:48:30,LINK,1.8,30,0.000552783,1,,,,,30.6912,lazy_trade_beta_bot,sell,1624956510398522,1624800730343888,BTC,0.02631,6.99033e-05,2.45249,7.56197,,,
2021-06-29 08:48:25,DOT,6.9,100,0.000468399,1,,,,,99.3432,lazy_trade_beta_bot,sell,1624956505978712,1624800702139372,BTC,0.0850015,0.00023851099999999998,8.36793,7.97388,1.4091360627363144e+18,,
2021-06-29 08:48:23,DOT,6.9,100,0.000468459,1,,,,,99.2389,lazy_trade_beta_bot,sell,1624956503258880,1624799266994519,BTC,0.0850835,0.00023657799999999998,8.30519,7.90304,1.4091360627363144e+18,,
2021-06-29 08:48:08,MATIC,94,100,0.00003257,1,,,,,100.02,lazy_trade_beta_bot,sell,1624956488106665,1624794470858658,BTC,0.0806987,3.20494e-05,1.1245399999999999,1.0587,1.409111095697199e+18,,
2021-06-29 08:48:05,ETH,0.055,100,0.061282,1,,,,,100.609,lazy_trade_beta_bot,sell,1624956485206000,1624794449661976,BTC,0.0888709,0.000317106,11.1265,10.3326,,,
2021-06-28 16:13:00,ETH,0.02365,50,2129.76,0,,,,,50.0096,crypto_test_1_bot,sell,1624896780414807,1624896247282011,USDT,0.0302213,0.28396,0.28396,0.21759,,,
2021-06-28 16:04:07,ETH,0.02365,50,2114.57,0,,,,,50.0096,crypto_test_1_bot,buy,1624896247282011,,USDT,0.0300057,,,,,,
2021-06-28 16:03:11,BTC,0.001433,50,34895.6,0,,,,,50.0054,crypto_test_1_bot,sell,1624896191509469,1624896182711013,USDT,0.0300032,-0.0750223,-0.0750223,-0.00552136,,,
2021-06-28 16:03:02,BTC,0.001433,50,34895.6,0,,,,,50.0054,crypto_test_1_bot,buy,1624896182711013,,USDT,0.0300032,,,,,,
2021-06-28 14:03:20,ETH,0.017,35,0.0585535,1,,,,,34.2186,crypto_test_1_bot,sell,1624889000858413,1624888979520836,BTC,0.0257791,-2.14688e-06,-0.0738256,-0.214246,,,
2021-06-28 14:02:59,ETH,0.017,35,0.0585918,1,,,,,34.2186,crypto_test_1_bot,buy,1624888979520836,,BTC,0.0256578,,,,,,
2021-06-28 14:02:13,DOGE,198.3,50,0.25259,1,,,,,49.9994,crypto_test_1_bot,sell,1624888933299325,1624888901027191,USDT,0.0375622,0.0141736,0.0141736,0.0283264,0.0,,
2021-06-28 14:01:41,DOGE,198.3,50,0.25214,1,,,,,49.9994,crypto_test_1_bot,buy,1624888901027191,,USDT,0.0374494,,,,0.0,,
2021-06-28 13:53:44,DOGE,197.9,50,0.25267,0,,,,,50.0034,crypto_test_1_bot,buy,1624888424347888,,USDT,0.030002,,,,0.0,,
2021-06-28 13:43:33,DOGE,272.8,69,0.25294,0,,,,,68.9993,crypto_test_1_bot,sell,1624887813027455,1624887767858962,USDT,0.0414012,-0.100773,-0.100773,-0.145912,0.0,,
2021-06-28 13:42:47,DOGE,272.8,69,0.25293,0,,,,,68.9993,crypto_test_1_bot,buy,1624887767858962,,USDT,0.0413996,,,,0.0,,
2021-06-28 13:26:12,ETH,0.015,30,0.058612,0,,,,,30.2584,crypto_test_1_bot,buy,1624886772546994,,BTC,0.018155,,,,,,
2021-06-28 13:24:56,DOGE,196,50,0.25511,0,,,,,50.0114,crypto_test_1_bot,sell,1624886696733364,1624886615982885,USDT,0.0300009,-0.0848097,-0.0848097,-0.16942100000000002,0.0,,
2021-06-28 13:23:35,DOGE,196,50,0.25516,0,,,,,50.0114,crypto_test_1_bot,buy,1624886615982885,,USDT,0.0300068,,,,0.0,,
2021-06-28 13:16:03,ETH,0.05,100,0.058493,0,,,,,100.581,crypto_test_1_bot,buy,1624886163367530,,BTC,0.0603486,,,,,,
2021-06-28 13:13:49,DOGE,196.4,50,0.25466,0,,,,,50.0054,crypto_test_1_bot,sell,1624886029550021,1624885979498325,USDT,0.0300091,-0.0651955,-0.0651955,-0.130254,0.0,,
2021-06-28 13:12:59,DOGE,196.4,50,0.25461,0,,,,,50.0054,crypto_test_1_bot,buy,1624885979498325,,USDT,0.0300032,,,,0.0,,
